Date,Open,High,Low,Close,Adj Close,Volume,foreign_buy,foreign_sell,investment_trust_buy,investment_trust_sell,self_buy,self_sell
2020-01-02,11.794919967651367,11.859515190124512,11.782000541687012,11.820757865905762,11.820757865905762,135584,61000.0,6000.0,0.0,0.0,0.0,0.0
2020-01-03,11.820757865905762,11.846595764160156,11.769083023071287,11.820757865905762,11.820757865905762,198668,81000.0,52000.0,0.0,0.0,0.0,0.0
2020-01-06,11.769083023071287,11.769083023071287,11.678650856018066,11.756163597106934,11.756163597106934,267195,16000.0,72000.0,0.0,0.0,0.0,0.0
2020-01-07,11.7174072265625,11.73032569885254,11.639893531799316,11.652812957763672,11.652812957763672,296997,32000.0,55000.0,0.0,0.0,0.0,0.0
2020-01-08,11.626975059509276,12.130810737609863,11.51070499420166,11.756163597106934,11.756163597106934,844166,27000.0,131000.0,0.0,0.0,0.0,0.0
2020-01-09,11.756163597106934,11.782000541687012,11.536542892456056,11.652812957763672,11.652812957763672,324380,9000.0,22640.0,0.0,0.0,1000.0,0.0
2020-01-10,11.756163597106934,11.756163597106934,11.652812957763672,11.665732383728027,11.665732383728027,104356,20000.0,30000.0,0.0,0.0,1000.0,0.0
2020-01-13,11.626975059509276,11.678650856018066,11.614055633544922,11.639893531799316,11.639893531799316,257281,8000.0,25000.0,0.0,0.0,0.0,0.0
2020-01-14,11.639893531799316,11.639893531799316,11.601137161254885,11.639893531799316,11.639893531799316,371627,17000.0,15000.0,0.0,0.0,0.0,0.0
2020-01-15,11.614055633544922,11.704487800598145,11.601137161254885,11.626975059509276,11.626975059509276,195247,26000.0,15000.0,0.0,0.0,0.0,0.0
2020-01-16,11.665732383728027,11.665732383728027,11.588218688964844,11.639893531799316,11.639893531799316,228969,12000.0,17000.0,0.0,0.0,0.0,5000.0
2020-01-17,11.626975059509276,11.639893531799316,11.601137161254885,11.601137161254885,11.601137161254885,221610,9000.0,48000.0,0.0,0.0,0.0,1000.0
2020-01-20,11.626975059509276,11.691569328308104,11.588218688964844,11.614055633544922,11.614055633544922,375454,9000.0,12000.0,0.0,0.0,0.0,0.0
2020-01-30,11.614055633544922,11.614055633544922,10.80016803741455,10.80016803741455,10.80016803741455,1028524,94000.0,116000.0,0.0,0.0,0.0,3000.0
2020-01-31,10.619303703308104,10.942275047302246,10.619303703308104,10.877680778503418,10.877680778503418,384639,56000.0,48000.0,0.0,0.0,0.0,3000.0
2020-02-03,10.593465805053713,10.709735870361328,10.257575988769531,10.554710388183594,10.554710388183594,678141,99000.0,58000.0,0.0,0.0,6000.0,0.0
2020-02-04,12.027460098266602,12.027460098266602,10.683897972106934,10.683897972106934,10.683897972106934,476515,20000.0,30000.0,0.0,0.0,0.0,2000.0
2020-02-05,10.774330139160156,11.73032569885254,10.7614107131958,11.368597984313965,11.368597984313965,1237264,34000.0,57000.0,0.0,0.0,1000.0,3000.0
2020-02-06,11.704487800598145,11.704487800598145,11.304003715515137,11.304003715515137,11.304003715515137,680260,1000.0,56000.0,0.0,0.0,0.0,0.0
2020-02-07,11.304003715515137,11.304003715515137,11.071463584899902,11.084383010864258,11.084383010864258,305482,2000.0,112000.0,0.0,0.0,0.0,0.0
2020-02-10,10.981032371520996,11.058545112609863,10.787248611450195,10.86476230621338,10.86476230621338,409901,10000.0,71000.0,0.0,0.0,1000.0,1000.0
2020-02-11,10.826005935668944,10.877680778503418,10.722655296325684,10.735573768615724,10.735573768615724,547528,12000.0,50000.0,0.0,0.0,0.0,0.0
2020-02-12,10.748493194580078,10.826005935668944,10.709735870361328,10.735573768615724,10.735573768615724,242341,15000.0,41000.0,0.0,0.0,0.0,0.0
